ID,Name,Gender,Name Transcript,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
01,P_001_Day_2_Hour_16,f,P_001_Day_2_Hour_16_07-16-2019 16_44_00,30.777466,0.2017262,23.157784,33.879147,35.029396,11.871613,234.12943,395.8243,111.415405,87.222565,0.1744516,0.41117564,0.10587227,0.16096789,0.23844334,0.13257107,0.95572823,0.5861972,0.79350835,0.5320751,0.031712227,0.60803974,13.359931,0.6684977,7.456942,0.752206,14.627904,0.8839736,3.2486465,2.8514524,0.0495163,2.0848558,1.359246,0.47432607,10.3789015,0.29385617,2.6629477,3.7886329,16.936468,0.44477156,680.39606,0.29162216,1387.3871,0.18900509,-109.967415,-0.8998701,1782.6146,0.13341977,1123.1636,0.31809753,-113.53326,-0.8119662,2821.645,0.08484333,989.95557,0.45957395,-114.00469,-0.8026504,-24.157965,-0.20410417,36.629448,0.15701778,-0.046456885,-0.42866528,-0.013055468,-0.80262053,0.037087187,0.51316774,18.128166,0.3303773,10.3282175,0.5270384,9.002223,1.5522503,0.83965266,12.623298,-25.658304,36.859676,-0.084622376,-0.0027559341,0.027482495,2.3837905,2.2781775,0.19,0.15203877,0.2411111,0.21296552,-42.551025
01,P_001_Day_2_Hour_16,m,P_001_Day_2_Hour_16_07-16-2019 16_44_00,33.142307,0.098817304,31.08337,33.157784,36.29768,5.2143097,87.84332,76.02085,88.25605,132.71695,0.20465092,0.66229016,0.10248883,0.15754509,0.27576095,0.17327212,2.5468607,2.5912545,1.8112878,1.7683202,0.05027119,1.0268815,9.75525,0.7541054,3.5771062,1.838878,15.934376,0.73987275,6.354986,1.4608448,0.025680324,0.89597136,1.342071,0.5184779,10.002194,0.30789733,0.28611097,32.03049,15.175006,0.64399135,641.05023,0.3522942,1202.6724,0.18276925,-153.13383,-0.5380276,1723.9146,0.15728846,1041.8523,0.32804367,-155.22615,-0.4998484,2737.1472,0.102234155,935.4614,0.46806207,-155.7997,-0.49111444,-20.943354,-0.2665021,32.410095,0.19758011,-0.0485634,-0.53434914,-0.017866297,-0.88934994,0.07583769,0.8531227,17.633432,0.3537839,9.8735285,0.6272711,6.758604,2.2473168,0.01799865,617.3236,-24.480562,35.4454,-0.093681864,0.00067050545,0.041997764,2.0422056,1.5027323,0.15272726,0.11029637,0.51476187,0.57322496,-41.898384
01,P_001_Day_2_Hour_18,f,P_001_Day_2_Hour_18_07-16-2019 18_24_27,34.17851,0.20363668,31.957851,34.870293,37.06286,5.105007,230.61713,271.30344,203.07684,325.55676,0.20140424,0.849708,0.08578121,0.1538488,0.28129542,0.1955142,3.551351,6.063838,2.130353,2.6093872,0.06775506,1.6322858,10.400615,0.9283911,4.8904014,1.5844114,14.076181,1.0397574,3.548367,3.041454,0.04628172,1.7739593,1.4648514,0.6453885,7.2558,0.56922793,5.8624363,2.374437,17.448683,0.7949919,521.6549,0.34755602,1168.5978,0.21209808,-133.81033,-0.6880307,1561.0513,0.16858272,933.976,0.43421263,-131.64972,-0.6635246,2586.4045,0.098117076,895.9984,0.50137615,-132.3941,-0.64857817,-15.935717,-0.4210561,26.400713,0.3192062,-0.018300584,-1.7285109,-0.015186002,-0.9003381,0.08604441,0.9389535,17.755262,0.5202282,10.606232,0.7450849,4.9998636,3.7073493,0.031354707,380.5753,-20.077148,30.637732,-0.07965862,0.0016879211,0.056840755,0.86087203,1.9174656,0.18434782,0.17396466,0.3334351,0.6548841,-44.04216
01,P_001_Day_2_Hour_18,m,P_001_Day_2_Hour_18_07-16-2019 18_24_27,33.93927,0.15843783,31.552246,33.332355,35.974575,4.422329,128.34688,113.86987,98.844086,89.48811,0.17203799,0.7517664,0.08858782,0.13587297,0.22846247,0.13987465,3.4620445,5.8033414,1.6417252,1.5795412,0.049371373,1.1180342,9.427057,0.8124291,3.776836,1.7450267,14.85281,0.8248596,2.5003622,4.8134155,0.030377697,1.6000874,1.3475229,0.49648038,8.2872505,0.35930935,3.825769,3.1508696,14.329097,0.73018926,574.54596,0.33821198,1183.7352,0.24278483,-133.14154,-0.6966986,1638.2092,0.1681698,1003.40314,0.5022112,-132.17703,-0.6681041,2598.5994,0.11462796,896.7978,0.52245873,-132.36143,-0.6631447,-16.824831,-0.37780896,26.442892,0.28089604,-0.031360425,-0.9168942,-0.017441563,-0.83962256,0.05958567,0.7327009,14.482717,0.48975876,8.107059,0.8556691,8.415651,1.8911052,-2.698128,-5.3027787,-20.777735,31.446152,-0.07814484,0.00020106442,0.043448508,0.66879463,1.9327347,0.17771654,0.14775586,0.34870687,0.5298186,-46.716114
01,P_001_Day_2_Hour_9,f,P_001_Day_2_Hour_9_07-16-2019 09_00_26,22.49061,0.39403218,15.454476,18.925415,35.034878,19.580402,240.50195,303.92548,278.58832,458.4758,0.70809346,0.30900297,0.51574117,0.6563785,0.87178296,0.3560418,4.8149805,3.3926187,4.734223,3.5351713,0.40035054,0.3666481,13.845429,0.4047064,5.257636,0.8158109,8.542694,1.183537,2.787573,3.2663674,0.08715621,1.4151103,1.3719635,0.5994686,-2.62752,-1.5527133,-2.4563804,-10.542988,9.79743,2.0249894,520.97107,0.34303674,1205.639,0.18617345,-118.01514,-0.74049205,1452.3447,0.16627328,940.1604,0.25918978,-116.73145,-0.7351013,2479.9412,0.09399177,674.5832,0.3372272,-118.416,-0.7096828,-10.482362,-0.41243842,18.878046,0.32842353,-0.04655565,-0.44983894,-0.008340862,-0.94143647,0.39308962,0.2671135,15.958499,0.2891796,6.157585,0.73597956,5.5978293,1.8907075,3.491416,2.585466,-8.136649,15.456069,-0.0509817,-0.004987575,0.40728867,4.164038,4.456384,0.09120567,0.08639736,0.12122137,0.1027561,-35.24161
01,P_001_Day_2_Hour_9,m,P_001_Day_2_Hour_9_07-16-2019 09_00_26,18.012005,0.24430567,14.315975,18.167202,19.478954,5.162979,219.26262,222.68289,142.79475,216.35052,0.6508248,0.28219727,0.4842003,0.60591406,0.80777794,0.32357764,4.2506094,2.4424446,4.170962,2.5533898,0.38822445,0.2613882,14.20659,0.36984032,6.0581737,0.6058495,10.561001,0.71748173,3.6025374,2.343418,0.06963163,0.98020476,1.5647575,0.583025,-4.828626,-0.74415123,1.7141234,9.826326,13.840495,0.8774758,527.30164,0.3436179,1280.382,0.1651249,-115.53418,-0.74291915,1458.0532,0.16670536,1020.89703,0.26779655,-117.14548,-0.7119763,2475.926,0.09559356,705.12634,0.2795254,-118.55361,-0.6914017,-11.657514,-0.3167622,19.694603,0.29817063,-0.049678188,-0.3718242,-0.0060429955,-1.2523749,0.37288478,0.2543523,16.19727,0.24186137,7.4652324,0.44314125,9.791274,0.6773497,3.8771024,2.0390136,-8.662078,15.747455,-0.050868746,-0.0044818926,0.40281603,4.5062323,4.7297297,0.08673469,0.07492548,0.11545455,0.11570837,-36.12526
01,P_001_Day_3_Hour_16,f,P_001_Day_3_Hour_16_07-17-2019 16_06_50,32.029045,0.2115828,27.488228,32.914284,35.918606,8.430378,289.49673,446.34006,167.74405,204.75374,0.22634877,0.631845,0.11152601,0.1903761,0.318565,0.207039,3.459271,2.270441,2.4624197,1.8233645,0.066331774,0.9944463,16.671192,0.6084278,10.086572,0.88779396,7.3065605,2.327965,1.2781366,10.437517,0.05332567,1.7702953,1.4307903,0.66650814,7.0622525,0.54014146,4.620754,2.4344056,20.40615,0.6239303,520.5846,0.3582526,1213.4528,0.20076112,-67.4539,-1.3487434,1561.1134,0.17573069,974.6049,0.36457422,-73.05398,-1.1294122,2630.5596,0.096868284,912.0881,0.49996147,-75.970535,-1.0508609,-17.894838,-0.38876984,28.98976,0.28297687,-0.018441295,-1.7489414,-0.017703285,-0.79215604,0.07683432,0.87000465,20.599348,0.38905928,13.097873,0.6236784,3.3838274,5.2176256,0.6343434,21.596167,-19.73664,30.926311,-0.067993745,-0.001677595,0.04406985,3.2273452,3.0708036,0.21279792,0.21390146,0.110628925,0.10166959,-44.142838
01,P_001_Day_3_Hour_16,m,P_001_Day_3_Hour_16_07-17-2019 16_06_50,31.620972,0.17854267,28.758904,30.956938,33.86202,5.103115,209.87444,258.51437,107.49288,125.74454,0.23194735,0.72606176,0.11171899,0.18909837,0.32512853,0.21340954,2.7548628,2.0928304,2.5058243,2.626961,0.06264202,1.1754686,14.779303,0.6342878,9.948163,0.86399484,14.563369,0.9031929,6.1623535,2.2052345,0.033825908,1.7856176,1.3299747,0.59497046,6.928627,0.4594722,4.3287196,2.8218014,20.095726,0.55898327,494.74313,0.37738115,1174.3641,0.20558605,-78.811554,-1.1959573,1561.7223,0.15824522,898.25604,0.4037154,-84.5574,-1.0013949,2569.7139,0.09976468,904.30133,0.43997183,-85.658165,-0.9712492,-17.38782,-0.40438166,26.633183,0.29843417,-0.01627771,-1.7319329,-0.013416381,-1.0564982,0.0723164,0.9675644,18.149233,0.4329991,13.083201,0.62852997,12.01392,1.184357,5.7085967,2.5489974,-19.845524,30.691595,-0.06462851,-0.0011950457,0.046356022,1.2673267,2.7391825,0.22144927,0.22582716,0.14288135,0.17298038,-44.18873
01,P_001_Day_3_Hour_17,f,P_001_Day_3_Hour_17_07-17-2019 17_02_08,34.42147,0.168972,32.423866,35.171387,37.490013,5.066147,270.7005,413.7079,138.61139,238.69148,0.3263935,0.7049584,0.1501216,0.2662205,0.46546978,0.31534818,4.4327044,4.8553247,3.0433385,2.4308212,0.104045026,1.0148282,18.712969,0.49773473,10.94489,0.76500463,1.3249376,14.94543,-2.2045252,-6.091251,0.048571315,1.8371923,1.27729,0.66924936,7.2330976,0.5744346,6.200721,1.6718464,21.8186,0.48655087,474.2101,0.30040404,1165.0322,0.17655519,-46.537476,-1.7854325,1489.1688,0.16476402,939.22754,0.38281152,-51.049408,-1.4171338,2584.9636,0.09214957,870.7632,0.51708287,-57.00889,-1.2066883,-15.65551,-0.47317445,27.515821,0.29443756,-0.0009975113,-29.85702,-0.018469514,-0.71189135,0.11401903,0.93059516,20.85767,0.39113772,12.157169,0.69350237,-2.4863257,-7.8678594,-2.9464982,-4.603643,-19.21959,29.870787,-0.055042762,-0.004913376,0.065894015,2.4133084,2.5809479,0.2977273,0.28563696,0.07864583,0.06064959,-39.805664
01,P_001_Day_3_Hour_17,m,P_001_Day_3_Hour_17_07-17-2019 17_02_08,30.155539,0.17507657,27.985271,30.479118,32.954792,4.9695206,282.98773,513.4592,115.56167,274.8993,0.20083693,0.6046465,0.10564816,0.16778149,0.27712914,0.17148098,2.5408561,2.1848056,1.8802181,1.5056813,0.05652272,1.0189108,16.483982,0.5167994,10.46887,0.683942,12.136565,1.1661967,5.3596954,2.3423867,0.036314823,1.8759199,1.331705,0.57803565,7.073323,0.4276234,3.2775552,3.8116715,19.121267,0.5844347,542.0686,0.35498887,1210.4232,0.19445051,-71.82791,-1.253583,1620.5349,0.15629427,929.7468,0.4163456,-78.49343,-1.0488852,2631.611,0.11301208,947.9222,0.47376695,-80.31144,-1.0053595,-18.388132,-0.34226602,27.978935,0.26427668,-0.025096875,-1.0742558,-0.016148603,-0.8169033,0.06669485,0.9669679,19.33212,0.36270025,12.659328,0.53558517,9.078461,1.6579593,4.88017,2.6529362,-21.448132,32.001484,-0.06260927,-0.004262408,0.036852226,2.056908,3.1900299,0.19795698,0.2056577,0.10291829,0.13729051,-45.492268
01,P_001_Day_3_Hour_19,f,P_001_Day_3_Hour_19_07-17-2019 19_09_54,32.020515,0.22947228,26.223017,33.473114,36.986744,10.763727,313.6512,411.03275,239.6922,322.21912,0.25212204,0.74809676,0.12579693,0.2059435,0.35220107,0.22640415,4.04727,4.694614,2.2957566,2.510907,0.08277517,1.4278178,15.653389,0.6608887,12.825892,0.6745737,14.677317,1.0702256,-1.594057,-8.48974,0.064565964,1.7178265,1.4539349,0.6954447,6.6416078,0.6484291,4.6993594,3.2241187,18.263218,0.85921013,495.87924,0.34091568,1172.1235,0.22044758,-69.813965,-1.3129014,1579.2015,0.16736177,900.06067,0.4302439,-76.17585,-1.0597638,2585.4167,0.093841776,814.3877,0.4864425,-75.82328,-1.0585412,-19.013048,-0.36569872,26.734467,0.3269832,-0.012507467,-2.5322266,-0.025967894,-0.60776615,0.09661124,1.3749866,19.135489,0.4692551,15.590628,0.5310762,11.005478,1.5377411,-2.6549697,-5.2436476,-18.54204,27.96904,-0.056249835,-0.008391739,0.053071182,0.82626176,3.4436495,0.1877922,0.18738545,0.092888884,0.06369914,-41.36321
01,P_001_Day_3_Hour_19,m,P_001_Day_3_Hour_19_07-17-2019 19_09_54,30.097706,0.12967418,29.858683,30.779736,32.58582,2.7271366,387.3652,566.54834,58.560017,33.48746,0.14952803,0.35441303,0.10113426,0.1448655,0.18624836,0.0851141,1.0464199,0.5663875,1.2133794,0.9799726,0.034454163,0.5505296,13.607084,0.64362663,9.953262,0.6839645,18.281967,0.43572882,5.724677,2.1246593,0.0827645,2.3410504,1.5468681,0.48360163,8.153091,0.32469824,10.961345,0.96274865,22.567352,0.23744413,602.3445,0.38364384,1204.0635,0.19760524,-106.89014,-0.8639041,1717.8075,0.12015062,968.09186,0.408399,-111.76457,-0.76029056,2731.5598,0.08763019,1074.3497,0.6388565,-112.61043,-0.74678147,-20.935675,-0.1613017,30.532196,0.14506255,-0.036591563,-0.55369836,-0.010792094,-1.1670246,0.040110018,0.49440765,19.38887,0.26831213,14.598526,0.33851886,16.226799,0.5577571,10.181761,1.2482424,-19.770641,29.810394,-0.063812815,0.0006106523,0.030131888,5.0000005,3.4042554,0.13499999,0.07549834,0.13625,0.16431202,-47.872833
01,P_001_Day_3_Hour_9,f,P_001_Day_3_Hour_9_07-17-2019 09_01_14,30.96284,0.21729939,24.907011,32.3145,35.656643,10.749632,298.8353,445.67496,189.26634,305.75647,0.2436416,0.5734037,0.14251865,0.20824069,0.3220889,0.17957024,3.1969428,4.167771,2.8118713,4.593612,0.07649201,1.5921717,15.87709,0.5084808,11.868378,0.6175681,13.583751,1.0210607,-2.297311,-5.0013013,0.074774414,1.5497025,1.5627146,0.5437722,5.870626,0.56493646,3.3797379,4.4108343,17.100794,0.7550005,474.33258,0.29040498,1170.3268,0.18600008,-57.93132,-1.5715247,1561.0406,0.14821075,931.02594,0.4633168,-66.21079,-1.1986012,2562.3027,0.087477736,824.39984,0.51268125,-66.737404,-1.1798488,-18.014269,-0.31612688,26.774553,0.26765722,-0.007491207,-3.3869045,-0.020267174,-0.6508282,0.080825806,1.194568,18.360981,0.37579554,14.008119,0.47781515,11.604168,1.2584587,-2.7903552,-4.15258,-16.746218,26.437666,-0.03942849,-0.008464914,0.065410465,1.2147446,3.1167018,0.22071749,0.24378814,0.09505435,0.08656485,-42.147697
01,P_001_Day_3_Hour_9,m,P_001_Day_3_Hour_9_07-17-2019 09_01_14,29.136312,0.18562117,25.586292,29.511883,31.980976,6.394684,261.06198,460.74622,174.78036,243.61746,0.20123114,0.36605737,0.13930002,0.18741404,0.25413632,0.114836305,1.5363661,0.8710764,1.1718072,0.9063965,0.052782405,0.5994975,17.11146,0.41814294,12.49281,0.5902046,13.130283,0.9835244,-1.679199,-6.127924,0.060893387,1.4603741,1.4920851,0.51168424,6.061622,0.43061194,1.2850529,10.842365,17.37791,0.64210725,492.35522,0.29817942,1181.0286,0.17706579,-46.735443,-1.786346,1608.4425,0.14418054,947.7162,0.4408614,-57.244106,-1.2835122,2588.023,0.096789114,869.5589,0.4833548,-58.27551,-1.2482226,-19.195354,-0.23811351,28.391462,0.20123482,-0.015694376,-1.4817927,-0.019392194,-0.66223437,0.057853464,0.5554575,19.00322,0.33156583,14.521756,0.44623542,12.464891,1.0744268,-1.9696063,-5.363434,-18.228998,28.584736,-0.041703433,-0.0073480397,0.036564607,3.678161,3.0503597,0.24216981,0.25787595,0.07883721,0.08357448,-46.27202
03,P_003_Day_2_Hour_19,f,P_003_Day_2_Hour_19_11-19-2019 19_01_25,33.388355,0.14258839,30.729057,32.808044,35.474228,4.7451706,203.80591,417.12244,107.42102,110.8747,0.51839983,0.6474905,0.27064136,0.4200975,0.718935,0.44829366,6.50354,6.3111444,6.4538484,6.531691,0.17587198,1.1183457,5.580803,1.5388792,1.2980139,5.8554287,14.0128975,1.0732747,-6.436734,-1.6520823,0.023812251,1.3371166,1.2617972,0.52951837,4.669408,0.76611876,3.1929266,2.84625,13.21031,0.7214384,479.02414,0.3473996,1033.4888,0.19140594,-97.49631,-0.99312675,1521.9111,0.1324534,724.0204,0.4699444,-97.13175,-0.92863196,2469.4807,0.07530307,761.0818,0.34651297,-96.69885,-0.9299261,-9.1528015,-0.63313586,17.164202,0.411012,-0.008751755,-3.3246033,-0.016751185,-0.74137926,0.1713772,0.8021289,10.058442,0.69316775,4.5181484,1.5596131,9.944731,1.780022,-9.467241,-1.1723378,-4.791844,13.808038,-0.0388252,-0.0014114603,0.1810877,1.4757555,2.7673547,0.18838984,0.18289559,0.16318181,0.21709205,-37.671825
03,P_003_Day_2_Hour_19,m,P_003_Day_2_Hour_19_11-19-2019 19_01_25,29.168003,0.16517676,25.070694,27.963652,31.432707,6.362013,251.33012,413.42764,92.1082,67.24115,0.4750054,0.83910793,0.25366327,0.35083216,0.5325631,0.27889982,7.3038497,6.168312,8.221791,7.3870587,0.15924087,1.3154508,6.1873403,1.5515968,-0.57901454,-15.131992,11.736243,1.1082141,-0.80091256,-12.612801,0.08371699,1.9464906,1.4324224,0.5569271,2.1720645,1.4227437,3.9598718,1.6991712,13.832996,0.5349589,454.7073,0.21275708,1088.749,0.20289011,-115.58987,-0.8380908,1428.0089,0.10089669,890.4954,0.35434142,-115.99283,-0.7905481,2371.8105,0.05144296,823.87775,0.33105472,-116.96901,-0.7728952,-10.0679865,-0.46099016,19.753824,0.27267608,-0.011462069,-1.8043103,-0.015353268,-0.6707981,0.110643804,0.84349763,12.617447,0.5742642,4.139796,1.345515,6.2765756,2.1995053,-4.53141,-2.2050016,-4.3111153,14.005712,-0.03293643,0.0002989523,0.20003587,2.0295203,2.9850748,0.13562499,0.10919985,0.178125,0.15593342,-38.901737
03,P_003_Day_2_Hour_20,f,P_003_Day_2_Hour_20_11-19-2019 20_02_31,33.78466,0.27514845,27.702936,30.5611,39.37817,11.675234,218.03726,210.87804,230.28456,375.05334,0.26107582,0.64662284,0.15450469,0.21763913,0.31805646,0.16355178,3.0849836,3.2014701,2.7953277,3.0292327,0.065171205,1.2628757,8.232806,0.9427413,0.7965823,8.890435,7.1645036,1.7534277,-5.0248466,-2.2532012,0.04048538,1.7725956,1.4119247,0.48038366,6.994685,0.50043,0.6472436,12.390359,8.735253,1.2506539,546.02203,0.25180462,1065.0975,0.2390341,-96.06123,-1.0128775,1583.6718,0.15310003,925.16345,0.40061286,-92.59727,-0.99382335,2590.35,0.08794751,795.14233,0.5326381,-93.0254,-0.9794621,-13.783567,-0.3920131,24.296654,0.2754338,-0.04150582,-0.73931944,-0.012863165,-0.8997835,0.05641064,1.178384,11.465721,0.6068134,3.2380342,2.1706903,3.4660046,4.0332866,-7.0039797,-1.5811267,-12.155396,22.265808,-0.058849014,-0.0033742213,0.076631725,1.443418,2.374059,0.22829267,0.2440502,0.19108108,0.30304566,-44.776375
03,P_003_Day_2_Hour_20,m,P_003_Day_2_Hour_20_11-19-2019 20_02_31,38.03307,0.32236066,26.198263,33.879745,55.263,29.064737,227.28564,296.8355,377.13086,765.29095,0.35161352,0.85014325,0.15950099,0.29035118,0.45041013,0.29090914,9.516033,11.679653,14.042732,23.280947,0.12470029,1.9370612,8.290487,0.8645539,2.0906825,3.2835517,6.281277,1.8524028,-10.281165,-1.0531234,0.052281465,1.4368978,1.4735844,0.40345302,5.6482267,1.0245619,-1.8597785,-5.834809,5.9644628,1.721,538.39386,0.28328925,971.7334,0.27254525,-114.84581,-0.85298413,1630.1366,0.15706131,857.8328,0.5307723,-104.67872,-0.86700165,2553.9028,0.10995507,828.81415,0.5729248,-103.539246,-0.8780504,-13.074289,-0.45509845,21.22901,0.3551003,-0.029295811,-1.3001255,-0.024302933,-0.6276073,0.11195215,1.8324412,10.747292,0.6499377,5.041938,1.260968,3.1250951,3.8528886,-13.796745,-0.7666561,-11.588533,21.10431,-0.048591305,-0.010055706,0.13872118,0.8665511,2.449694,0.19999999,0.19207513,0.20192307,0.24643643,-39.40811
03,P_003_Day_3_Hour_19,f,P_003_Day_3_Hour_19_11-20-2019 19_01_14,30.671041,0.19974208,27.382656,29.61628,33.153942,5.771286,325.6211,707.623,115.61542,146.34993,0.23126051,0.74488455,0.11423086,0.18198466,0.3087991,0.19456823,3.921662,3.5396903,2.44089,3.6467366,0.059972275,1.7433871,13.517043,0.6739829,7.6757603,1.007206,11.182474,1.2372204,0.027615014,442.91174,0.03216547,1.729583,1.4133425,0.59428537,6.436232,0.50085413,2.3377123,3.513565,16.511627,0.602649,507.91263,0.3351471,1155.2678,0.21576011,-72.35687,-1.2780174,1542.3909,0.14742777,886.26465,0.43867517,-77.4328,-1.0997514,2603.4688,0.087417185,812.07764,0.5791773,-78.592064,-1.0667052,-15.731126,-0.44353244,25.597958,0.33907762,-0.019235756,-1.5837187,-0.015714781,-0.9102214,0.07290357,1.6837851,16.525236,0.48891336,9.800195,0.7813721,8.022266,1.7992065,-1.0460148,-12.204346,-18.039145,28.4326,-0.058197126,-0.0037510588,0.03551938,1.6223776,2.6315792,0.24015956,0.24595992,0.12732954,0.16135868,-43.391262
03,P_003_Day_3_Hour_19,m,P_003_Day_3_Hour_19_11-20-2019 19_01_14,24.339289,0.3652892,21.759588,22.044115,23.100672,1.3410835,62.851536,41.00112,383.3341,330.74738,0.1123818,0.41268837,0.07732936,0.10203774,0.13384159,0.05651223,1.4695101,1.2201883,0.9320384,0.73010004,0.019474955,1.236081,8.567029,0.85433847,5.2683387,1.1330557,20.224813,0.37362748,1.7253718,5.155353,0.04829065,1.833993,2.083595,0.4375895,5.937881,0.2733168,-0.9939439,-5.4399014,14.513509,0.36835226,591.8978,0.39369428,1217.8335,0.16494527,-155.80498,-0.5240953,1683.341,0.1038324,827.1843,0.32353175,-156.43207,-0.49502602,2737.8042,0.06738875,877.46625,0.5374369,-156.58395,-0.4928669,-21.268808,-0.25518882,31.443632,0.18791331,-0.03365695,-0.8414172,-0.013442819,-0.76211447,0.02761707,0.62553096,15.141038,0.46615228,12.108329,0.34792513,19.675463,0.48681322,2.260953,4.5999913,-21.560148,31.799784,-0.072509155,-0.0006350488,0.017536953,2.795031,2.5236595,0.07875,0.07043392,0.26333332,0.19793376,-50.16136
03,P_003_Day_4_Hour_19,f,P_003_Day_4_Hour_19_11-21-2019 19_31_09,33.277004,0.25801516,28.700089,31.888283,35.965435,7.2653465,411.43628,883.89014,424.6406,493.68112,0.24639282,0.70881844,0.12854463,0.19834876,0.32326874,0.19472411,3.5923753,3.7266164,2.4681578,2.3678257,0.07005502,1.3376294,5.5990205,1.7707244,1.8614857,4.289095,17.233591,0.6633441,1.7599536,6.4521422,0.02536374,1.4296814,1.4093986,0.6083404,6.541324,0.5746601,6.8748274,1.3807061,14.206129,0.9255974,539.6655,0.38075045,1140.4847,0.24788201,-132.96729,-0.6824661,1557.1187,0.14908259,808.96216,0.39820078,-128.27249,-0.68055516,2592.5862,0.09243665,903.6948,0.5049039,-127.56685,-0.6849418,-13.247266,-0.5442909,22.747208,0.3891984,-0.03134746,-0.99075156,-0.010702564,-1.2785608,0.09912605,1.1824007,11.96757,0.8296747,7.7652035,0.866906,13.973996,1.0423012,-1.3928685,-9.517469,-14.268545,24.594463,-0.06936916,0.003441508,0.05113924,1.7232239,2.1502523,0.17407407,0.17295381,0.28789473,0.36237267,-42.755447
